,tsne1,tsne2,tsne3,class_encode,class,cluster
892,1.8856794,14.9804325,-22.637241,4,Home Furnishing,2
893,-1.3029147,9.47578,-15.238579,4,Home Furnishing,2
894,-6.9121943,9.5069,-8.941049,4,Home Furnishing,0
895,-3.3074646,10.318397,-17.579775,4,Home Furnishing,2
896,12.18078,11.759344,-6.545006,4,Home Furnishing,6
897,3.1445658,12.579775,-16.772463,4,Home Furnishing,2
898,-19.03972,0.26010367,-14.863304,1,Beauty and Personal Care,4
899,32.9401,2.2340322,3.8537104,3,Home Decor & Festive Needs,6
900,-9.940665,-7.0324817,-14.8576765,1,Beauty and Personal Care,4
901,13.522935,6.8469963,-6.3069715,3,Home Decor & Festive Needs,6
902,-29.371105,3.3189714,-9.503626,5,Kitchen & Dining,4
903,-14.407091,23.174505,-15.163202,3,Home Decor & Festive Needs,0
904,38.681816,7.1547623,1.755927,0,Baby Care,6
905,36.79103,3.314315,2.3843005,3,Home Decor & Festive Needs,6
906,-28.860386,2.5735466,-16.468142,3,Home Decor & Festive Needs,4
907,12.8763075,0.4754593,-35.589283,0,Baby Care,2
908,-3.7622185,4.592074,-37.999752,0,Baby Care,2
909,-5.2357,11.620664,-25.509941,0,Baby Care,2
910,35.981083,12.777254,-0.44499272,0,Baby Care,6
911,36.7135,1.7142313,4.599654,3,Home Decor & Festive Needs,6
912,-30.070602,4.0330825,-21.556082,3,Home Decor & Festive Needs,4
913,-25.161963,-2.1869504,-7.0522356,6,Watches,4
914,-7.8113923,4.927422,-33.87926,0,Baby Care,2
915,13.710475,-0.8319799,-37.629494,0,Baby Care,2
916,-25.91086,-6.4107237,-13.966991,3,Home Decor & Festive Needs,4
917,-19.03074,-4.2517266,6.9123144,3,Home Decor & Festive Needs,1
918,19.971863,16.965313,0.2081735,4,Home Furnishing,6
919,13.057832,-8.308956,-9.535076,3,Home Decor & Festive Needs,3
920,-0.103723675,8.521887,-2.9664454,4,Home Furnishing,0
921,11.1725,9.211364,5.8506594,3,Home Decor & Festive Needs,6
922,30.625418,-1.9878508,7.452579,3,Home Decor & Festive Needs,6
923,14.217529,8.189635,-15.265842,3,Home Decor & Festive Needs,2
924,-4.466662,9.653951,0.44348827,1,Beauty and Personal Care,0
925,6.3517823,7.1705832,4.459345,3,Home Decor & Festive Needs,0
926,12.787003,23.047522,2.3571084,4,Home Furnishing,0
927,31.49779,10.690496,2.7329025,4,Home Furnishing,6
928,28.241167,10.585626,7.861796,4,Home Furnishing,6
929,21.5094,2.3878136,2.9962275,3,Home Decor & Festive Needs,6
930,30.404812,1.4110041,2.7596836,3,Home Decor & Festive Needs,6
931,13.652342,14.359654,1.1930742,4,Home Furnishing,6
932,21.005741,20.65788,4.8205004,4,Home Furnishing,6
933,10.181047,-11.168971,-1.4634589,3,Home Decor & Festive Needs,3
934,27.059513,8.273941,-1.0652924,4,Home Furnishing,6
935,-5.736107,5.645386,2.3687644,1,Beauty and Personal Care,0
936,33.19989,5.622761,-0.5253945,3,Home Decor & Festive Needs,6
937,7.602523,10.863212,6.3758287,3,Home Decor & Festive Needs,0
938,15.664596,-5.6439867,1.6280552,3,Home Decor & Festive Needs,6
939,22.863441,15.388889,-1.0380213,4,Home Furnishing,6
940,8.466328,8.46125,8.208256,3,Home Decor & Festive Needs,0
941,10.033524,17.249285,5.731902,4,Home Furnishing,0
942,31.556032,11.317592,7.355198,4,Home Furnishing,6
943,29.248755,3.8428457,0.34985542,3,Home Decor & Festive Needs,6
944,6.236214,3.2640371,7.425369,3,Home Decor & Festive Needs,0
945,21.479675,10.415731,8.3498335,4,Home Furnishing,6
946,-3.669585,4.14646,4.8279305,1,Beauty and Personal Care,0
947,17.068184,0.7867666,-0.29481235,3,Home Decor & Festive Needs,6
948,12.620689,5.9047003,8.8670435,3,Home Decor & Festive Needs,6
949,21.993313,18.36636,5.194267,4,Home Furnishing,6
950,29.522213,19.85324,1.7102909,4,Home Furnishing,6
951,8.403624,-1.9792416,-5.8933992,3,Home Decor & Festive Needs,3
952,15.546159,13.190395,6.379577,4,Home Furnishing,6
953,32.27063,6.2358804,4.74396,4,Home Furnishing,6
954,7.2848506,18.87921,2.348064,4,Home Furnishing,0
955,8.349833,5.7241015,6.4482093,3,Home Decor & Festive Needs,0
956,-22.886698,-5.828768,-10.405595,5,Kitchen & Dining,4
957,-5.729706,-8.124564,-4.873265,3,Home Decor & Festive Needs,3
958,-21.090477,-2.1237688,-27.954327,4,Home Furnishing,4
959,20.556026,14.485732,-8.074306,4,Home Furnishing,6
960,-16.266327,-4.222053,-32.899666,4,Home Furnishing,4
961,37.666836,12.91252,7.174745,4,Home Furnishing,6
962,-24.096724,-0.8167217,-29.651081,4,Home Furnishing,4
963,-21.173756,-4.4458437,-24.985378,4,Home Furnishing,4
964,36.978996,10.935555,8.4719,4,Home Furnishing,6
965,-14.420256,-8.749175,-14.957003,1,Beauty and Personal Care,4
966,-18.949324,-6.4139013,-7.988827,5,Kitchen & Dining,4
967,41.16036,7.6282325,0.8579577,0,Baby Care,6
968,21.181892,-6.7661853,-24.569517,0,Baby Care,2
969,21.242367,14.538938,-12.086392,4,Home Furnishing,6
970,21.14116,-11.553067,-19.222889,0,Baby Care,2
971,21.600088,-8.024712,-22.803762,0,Baby Care,2
972,-3.1517904,0.41983038,-35.702183,0,Baby Care,2
973,38.23557,1.6989762,-0.28228912,3,Home Decor & Festive Needs,6
974,-27.542583,11.167411,-11.474808,3,Home Decor & Festive Needs,4
975,-8.814549,2.200735,-36.64564,0,Baby Care,2
976,-12.684383,-6.430235,-12.088557,1,Beauty and Personal Care,4
977,6.414628,-1.5017031,-34.64495,0,Baby Care,2
978,-5.975543,-4.168665,-11.946772,5,Kitchen & Dining,4
979,2.2652304,1.0071931,-43.919777,0,Baby Care,2
980,1.3850632,-2.1708214,-40.254276,0,Baby Care,2
981,-2.5521834,-9.81533,-28.1834,0,Baby Care,2
982,-5.9175215,-2.4817157,-38.1417,0,Baby Care,2
983,-1.8290045,-0.2864539,-39.385223,0,Baby Care,2
984,9.803451,-6.935559,-3.8229265,3,Home Decor & Festive Needs,3
985,29.462072,6.6852,12.461703,1,Beauty and Personal Care,6
986,13.984306,-5.429921,-3.013344,3,Home Decor & Festive Needs,6
987,-0.6200439,-28.57003,-9.492272,3,Home Decor & Festive Needs,3
988,27.485489,5.1827497,7.3711314,1,Beauty and Personal Care,6
989,1.9149991,-6.319933,7.2401533,3,Home Decor & Festive Needs,3
990,-0.81493104,-0.3656116,-29.872318,0,Baby Care,2
991,-4.4744573,-9.504246,-7.430641,5,Kitchen & Dining,3
992,-4.320409,-7.4779153,-10.4232025,5,Kitchen & Dining,3
993,7.1707587,8.099577,-7.978906,4,Home Furnishing,2
994,-22.64574,-16.106533,-15.45549,5,Kitchen & Dining,4
995,-8.737016,-3.5380585,-18.863897,0,Baby Care,4
996,-12.356026,-4.1952233,-17.686495,0,Baby Care,4
997,-21.216007,5.8624554,-17.940773,3,Home Decor & Festive Needs,4
998,11.97829,14.115912,-23.937277,5,Kitchen & Dining,2
999,-10.550274,18.802197,-27.40912,4,Home Furnishing,2
1000,-22.589241,17.048994,-11.462291,5,Kitchen & Dining,4
1001,7.340345,1.105959,-31.981375,0,Baby Care,2
1002,-16.804152,-9.591966,-4.784938,2,Computers,4
1003,11.201855,15.679064,-25.369307,5,Kitchen & Dining,2
1004,12.8635435,10.974483,-22.947063,0,Baby Care,2
1005,-12.952642,6.7626443,-4.938686,1,Beauty and Personal Care,4
1006,6.9044213,-11.814321,-17.492496,1,Beauty and Personal Care,3
1007,-13.2226305,-7.851804,-8.662786,1,Beauty and Personal Care,4
1008,-17.694958,-7.026461,-11.738216,5,Kitchen & Dining,4
1009,-26.923899,-5.57121,-18.354635,3,Home Decor & Festive Needs,4
1010,-0.7826565,1.848836,-41.7666,0,Baby Care,2
1011,3.4275916,-3.1817164,-14.665946,0,Baby Care,2
1012,-24.980637,4.106258,-22.97428,3,Home Decor & Festive Needs,4
1013,20.799181,1.0375991,-16.835215,1,Beauty and Personal Care,6
1014,-3.001821,-2.8183653,-41.729774,0,Baby Care,2
1015,-33.401707,-6.2933216,-2.808225,2,Computers,4
1016,21.163725,14.31405,-24.462387,1,Beauty and Personal Care,2
1017,0.5020011,-25.482164,-20.077324,4,Home Furnishing,3
1018,-34.231842,-2.8525743,-3.9876125,2,Computers,4
1019,-37.032063,-1.1759849,-4.638232,2,Computers,4
1020,-5.232682,-24.27653,-24.310863,4,Home Furnishing,3
1021,-34.225597,-4.3306823,-6.734142,2,Computers,4
1022,-5.3988423,-27.290644,-25.0151,4,Home Furnishing,3
1023,35.312923,2.26899,11.472355,2,Computers,6
1024,-31.880064,-7.919845,-0.9280367,2,Computers,4
1025,-36.996452,-7.6207037,-4.5253634,2,Computers,4
1026,-1.9520081,-24.711401,-22.911444,4,Home Furnishing,3
1027,-4.0307493,-27.199951,-18.6009,4,Home Furnishing,3
1028,-36.82939,-3.8896036,-6.0477877,2,Computers,4
1029,-8.527055,-26.887745,-21.064833,4,Home Furnishing,3
1030,-9.53538,-7.6321373,-10.883515,1,Beauty and Personal Care,4
1031,-23.003828,17.572319,0.12647453,1,Beauty and Personal Care,0
1032,-37.333527,-4.3762016,-1.0416619,2,Computers,4
1033,-6.2432804,-26.909304,-18.348745,4,Home Furnishing,3
1034,-39.990925,-4.637254,-2.720746,2,Computers,4
1035,-33.55976,-8.536737,-6.2089553,2,Computers,4
1036,-31.367378,-5.9643197,-3.6237164,2,Computers,4
1037,-1.7397434,-26.7467,-21.991009,4,Home Furnishing,3
1038,-13.421923,-8.473024,-20.888447,1,Beauty and Personal Care,4
1039,-22.408209,4.5215077,-8.83727,3,Home Decor & Festive Needs,4
1040,-11.323299,3.2611115,-0.49182218,0,Baby Care,1
1041,-8.422844,-1.8742548,-1.027214,0,Baby Care,1
1042,-5.494641,1.2734541,-2.6839736,0,Baby Care,4
1043,-2.6855059,2.2980978,-1.0177754,0,Baby Care,0
1044,-5.084927,-2.7606027,-1.9967101,0,Baby Care,3
1045,-2.2405186,-4.852569,-6.1039658,0,Baby Care,3
1046,-8.224072,0.7004315,-6.564045,0,Baby Care,4
1047,12.665546,10.704916,-16.33101,0,Baby Care,2
1048,-7.7398973,-0.22735918,-3.578833,0,Baby Care,4
1049,15.51835,14.967306,-18.956518,0,Baby Care,2
